order_id,material_name,material_code,quantity,unit_price,total_price,order_date,employee_id,status,region,is_free_text,Prediction,Probability
ORD-0489,cleaner,725090208-3,11,900,9900,2/12/2025,EMP-037,Closed,West,False,cleaner,0.93
ORD-0946,cutting board,288099785-2,7,990,6930,9/10/2025,EMP-035,Cancelled,South,False,cutting board,0.98
ORD-0160,fire extinguisher,532330577-0,4,990,3960,6/26/2025,EMP-023,Cancelled,South,False,fire extinguisher,0.87
ORD-0196,computer,916593960-3,5,1000,5000,6/7/2025,EMP-032,Cancelled,East,False,computer,0.84
ORD-0387,garlic press,900394976-X,13,870,11310,8/9/2025,EMP-034,Closed,North,False,N,0.25
ORD-0948,iron,220340584-8,7,570,3990,2/12/2025,EMP-037,Closed,West,False,iron,0.98
ORD-0981,ecozy msiart nugget ice maker,,4,630,2520,8/9/2025,EMP-034,Closed,North,True,N,0.43
ORD-0062,blender,579986412-3,17,750,12750,7/27/2025,EMP-024,Open,East,False,blender,0.81
ORD-0995,magnets,122387572-5,1,990,990,4/14/2025,EMP-039,Open,South,False,magnets,0.99
ORD-0039,rug,462338743-7,5,680,3400,2/3/2025,EMP-028,Closed,East,False,rug,1.0
ORD-0899,table,467050186-0,6,760,4560,7/17/2025,EMP-042,Open,North,False,table,0.82
ORD-0026,first aid kit,119998156-7,20,840,16800,7/27/2025,EMP-024,Open,East,False,first aid kit,0.62
ORD-0624,bed,924658502-X,15,530,7950,2/3/2025,EMP-028,Closed,East,False,bed,0.99
ORD-0852,bed,924658502-X,5,530,2650,5/6/2025,EMP-031,Closed,South,False,bed,0.99
ORD-0895,notebook,248047095-4,3,930,2790,3/13/2025,EMP-038,Cancelled,North,False,N,0.59
ORD-0150,kettle,709740462-0,3,820,2460,5/25/2025,EMP-022,Closed,North,False,kettle,0.97
ORD-0698,chair,022690822-4,7,840,5880,4/14/2025,EMP-039,Open,South,False,chair,1.0
ORD-0881,thermostat,708686037-9,15,580,8700,7/8/2025,EMP-033,Open,West,False,thermostat,0.88
ORD-0258,dryer sheets,815821672-2,17,940,15980,5/6/2025,EMP-031,Closed,South,False,dryer sheets,0.72
ORD-0932,grwtre,,12,990,11880,4/5/2025,EMP-030,Open,North,True,N,0.11
ORD-0496,first aid kit,119998156-7,18,840,15120,9/10/2025,EMP-035,Cancelled,South,False,first aid kit,0.62
ORD-0516,thermostat,708686037-9,3,580,1740,2/3/2025,EMP-028,Closed,East,False,thermostat,0.88
ORD-0443,toaster,089324795-2,12,570,6840,1/2/2025,EMP-027,Open,South,False,toaster,0.97
ORD-0073,meat tenderizer,854302527-3,11,560,6160,9/1/2025,EMP-026,Cancelled,North,False,meat tenderizer,0.74
ORD-0126,rug,462338743-7,20,680,13600,8/28/2025,EMP-025,Closed,West,False,rug,1.0
ORD-0920,mirror,595523540-X,14,530,7420,1/2/2025,EMP-027,Open,South,False,mirror,0.96
ORD-0033,rug,462338743-7,11,680,7480,5/25/2025,EMP-022,Closed,North,False,rug,1.0
ORD-0551,nirja creami ice cream maker,,3,480,1440,1/2/2025,EMP-027,Open,South,True,N,0.42
ORD-0234,tv remote,851653117-1,15,880,13200,8/28/2025,EMP-025,Closed,West,False,tv remote,0.68
ORD-0992,lamp,663027687-6,18,600,10800,1/11/2025,EMP-036,Open,East,False,lamp,0.99
ORD-0443,oven,033826904-5,5,640,3200,1/2/2025,EMP-027,Open,South,False,oven,0.75
ORD-0713,cutting board,288099785-2,15,990,14850,1/2/2025,EMP-027,Open,South,False,cutting board,0.98
ORD-0407,meat tenderizer,854302527-3,19,560,10640,1/2/2025,EMP-027,Open,South,False,meat tenderizer,0.74
ORD-0819,bed,924658502-X,15,530,7950,8/9/2025,EMP-034,Closed,North,False,bed,0.99
ORD-0087,soap holder,626212238-9,16,850,13600,5/6/2025,EMP-031,Closed,South,False,soap holder,0.82
ORD-0973,sikn,,7,780,5460,9/10/2025,EMP-035,Cancelled,South,True,N,0.11
ORD-0733,document shredder,670801635-4,4,710,2840,3/4/2025,EMP-029,Cancelled,West,False,document shredder,0.82
ORD-0955,luggage,031900911-4,5,520,2600,9/10/2025,EMP-035,Cancelled,South,False,N,0.36
ORD-0463,plants,239296311-8,20,690,13800,3/4/2025,EMP-029,Cancelled,West,False,plants,0.9
ORD-0192,mirror,595523540-X,14,530,7420,2/3/2025,EMP-028,Closed,East,False,mirror,0.96
ORD-0888,pillows,234111883-6,11,700,7700,5/15/2025,EMP-040,Closed,East,False,pillows,1.0
ORD-0036,extension cord,213627902-5,15,840,12600,8/28/2025,EMP-025,Closed,West,False,extension cord,0.73
ORD-0340,bathrobe,538526465-2,1,800,800,6/26/2025,EMP-023,Cancelled,South,False,N,0.11
ORD-0661,mirror,,9,990,8910,3/4/2025,EMP-029,Cancelled,West,True,mirror,0.96
ORD-0469,smoke detector,559164151-2,2,790,1580,9/10/2025,EMP-035,Cancelled,South,False,smoke detector,0.94
ORD-0830,computer,916593960-3,8,1000,8000,1/2/2025,EMP-027,Open,South,False,computer,0.84
ORD-0163,pgape,,19,590,11210,9/1/2025,EMP-026,Cancelled,North,True,N,0.11
ORD-0414,rug,462338743-7,16,680,10880,8/28/2025,EMP-025,Closed,West,False,rug,1.0
ORD-0710,wipes,883506337-X,3,840,2520,7/27/2025,EMP-024,Open,East,False,wipes,0.92
ORD-0827,blanket,843686442-5,10,740,7400,7/8/2025,EMP-033,Open,West,False,blanket,0.94
ORD-0809,wall hooks,892341584-7,7,510,3570,7/8/2025,EMP-033,Open,West,False,wall hooks,0.92
ORD-0044,thermostat,708686037-9,4,580,2320,7/27/2025,EMP-024,Open,East,False,thermostat,0.88
ORD-0944,garlic press,900394976-X,14,870,12180,7/8/2025,EMP-033,Open,West,False,N,0.25
ORD-0720,towel,128737223-6,12,590,7080,8/28/2025,EMP-025,Closed,West,False,towel,0.71
ORD-0810,brevillle smart oven,,11,180,1980,8/28/2025,EMP-025,Closed,West,True,oven,0.88
ORD-0309,television,544603778-2,11,770,8470,2/3/2025,EMP-028,Closed,East,False,N,0.24
ORD-0820,mirror,595523540-X,15,530,7950,9/1/2025,EMP-026,Cancelled,North,False,mirror,0.96
ORD-0011,salt & pepper shakers,609097674-1,12,770,9240,1/21/2025,EMP-018,Open,North,False,salt & pepper shakers,0.9
ORD-0535,first aid kit,119998156-7,13,840,10920,3/4/2025,EMP-029,Cancelled,West,False,first aid kit,0.62
ORD-0029,organizer,914279681-4,8,700,5600,1/2/2025,EMP-027,Open,South,False,organizer,0.82
ORD-0152,soap holder,626212238-9,3,850,2550,7/27/2025,EMP-024,Open,East,False,soap holder,0.82
ORD-0807,television,544603778-2,12,770,9240,5/6/2025,EMP-031,Closed,South,False,N,0.24
ORD-0020,mitts,,11,210,2310,1/21/2025,EMP-018,Open,North,True,mitts,0.84
ORD-0222,rack,454818773-1,14,720,10080,5/25/2025,EMP-022,Closed,North,False,rack,0.94
ORD-0031,tongs,734549797-6,14,690,9660,3/23/2025,EMP-020,Cancelled,East,False,tongs,0.99
ORD-0383,printer,657655002-2,18,720,12960,4/5/2025,EMP-030,Open,North,False,printer,0.98
ORD-0392,bathrobe,538526465-2,4,800,3200,4/5/2025,EMP-030,Open,North,False,N,0.11
ORD-0294,sewing kit,745110210-6,17,980,16660,5/6/2025,EMP-031,Closed,South,False,sewing kit,0.67
ORD-0315,rug,462338743-7,8,680,5440,8/28/2025,EMP-025,Closed,West,False,rug,1.0
ORD-0834,fabric softener,591246349-4,16,940,15040,5/6/2025,EMP-031,Closed,South,False,fabric softener,0.67
ORD-0433,aerogarden bounty eliite,,2,770,1540,9/1/2025,EMP-026,Cancelled,North,True,N,0.11
ORD-0432,doorbell,753298946-1,17,930,15810,8/28/2025,EMP-025,Closed,West,False,doorbell,0.79
ORD-0699,yslippres,,16,430,6880,5/15/2025,EMP-040,Closed,East,True,N,0.11
ORD-0927,cleaner,725090208-3,16,900,14400,8/9/2025,EMP-034,Closed,North,False,cleaner,0.93
ORD-0991,computer,916593960-3,11,1000,11000,9/10/2025,EMP-035,Cancelled,South,False,computer,0.84
ORD-0987,sink,653223938-0,3,820,2460,5/15/2025,EMP-040,Closed,East,False,sink,0.95
ORD-0872,slippers,389703846-3,9,620,5580,7/8/2025,EMP-033,Open,West,False,slippers,0.99
ORD-0182,cutting board,288099785-2,4,990,3960,1/2/2025,EMP-027,Open,South,False,cutting board,0.98
ORD-0172,fabric softener,591246349-4,11,940,10340,9/1/2025,EMP-026,Cancelled,North,False,fabric softener,0.67
ORD-0297,sink,653223938-0,17,820,13940,8/9/2025,EMP-034,Closed,North,False,sink,0.95
ORD-0416,grater,095046965-3,3,960,2880,1/2/2025,EMP-027,Open,South,False,grater,0.99
ORD-0784,pots,117314282-7,17,570,9690,9/10/2025,EMP-035,Cancelled,South,False,pots,0.97
ORD-0407,toothpaste,620816128-2,12,610,7320,1/2/2025,EMP-027,Open,South,False,toothpaste,0.97
ORD-0995,table,467050186-0,15,760,11400,4/14/2025,EMP-039,Open,South,False,table,0.82
ORD-0951,meater+ smart therommeter,,13,500,6500,5/6/2025,EMP-031,Closed,South,True,N,0.12
ORD-0739,blanket,843686442-5,10,740,7400,9/10/2025,EMP-035,Cancelled,South,False,blanket,0.94
ORD-0382,grater,095046965-3,10,960,9600,3/4/2025,EMP-029,Cancelled,West,False,grater,0.99
ORD-0996,soap holder,626212238-9,11,850,9350,5/15/2025,EMP-040,Closed,East,False,soap holder,0.82
ORD-0138,basket,626934340-2,18,580,10440,2/3/2025,EMP-028,Closed,East,False,basket,0.81
ORD-0430,magnets,122387572-5,4,990,3960,6/26/2025,EMP-023,Cancelled,South,False,magnets,0.99
ORD-0035,dish soap dispenser,184484650-4,15,880,13200,7/27/2025,EMP-024,Open,East,False,soap holder,0.72
ORD-0480,oven,033826904-5,13,640,8320,2/3/2025,EMP-028,Closed,East,False,oven,0.75
ORD-0328,table,467050186-0,17,760,12920,3/4/2025,EMP-029,Cancelled,West,False,table,0.82
ORD-0224,organizer,914279681-4,12,700,8400,7/27/2025,EMP-024,Open,East,False,organizer,0.82
ORD-0010,paperweight,679193403-4,7,790,5530,9/20/2025,EMP-017,Cancelled,West,False,N,0.29
ORD-0435,headphones,173105724-5,17,910,15470,2/3/2025,EMP-028,Closed,East,False,headphones,0.9
ORD-0001,wall art,461301507-3,20,980,19600,9/20/2025,EMP-017,Cancelled,West,False,wall art,0.69
ORD-0861,ladle,094494303-9,15,700,10500,5/6/2025,EMP-031,Closed,South,False,ladle,0.84
ORD-0199,ladle,,15,470,7050,9/10/2025,EMP-035,Cancelled,South,True,ladle,0.84
ORD-0106,paperweight,679193403-4,9,790,7110,6/26/2025,EMP-023,Cancelled,South,False,N,0.29
ORD-0026,xgrater,,18,470,8460,7/27/2025,EMP-024,Open,East,True,N,0.11
ORD-0396,trash bin,599313830-0,15,830,12450,8/9/2025,EMP-034,Closed,North,False,trash bin,0.77
ORD-0965,notebook,248047095-4,16,930,14880,1/11/2025,EMP-036,Open,East,False,N,0.59
ORD-0167,plants,239296311-8,14,690,9660,4/5/2025,EMP-030,Open,North,False,plants,0.9
ORD-0380,ladle,094494303-9,2,700,1400,1/2/2025,EMP-027,Open,South,False,ladle,0.84
ORD-0756,thermostat,708686037-9,9,580,5220,8/9/2025,EMP-034,Closed,North,False,thermostat,0.88
ORD-0489,lamp,663027687-6,20,600,12000,2/12/2025,EMP-037,Closed,West,False,lamp,0.99
ORD-0817,chair,022690822-4,16,840,13440,6/7/2025,EMP-032,Cancelled,East,False,chair,1.0
ORD-0909,tongs,734549797-6,18,690,12420,8/9/2025,EMP-034,Closed,North,False,tongs,0.99
ORD-0025,rpintepr,,13,590,7670,6/26/2025,EMP-023,Cancelled,South,True,N,0.11
ORD-0943,fire extinguisher,532330577-0,2,990,1980,6/7/2025,EMP-032,Cancelled,East,False,fire extinguisher,0.87
ORD-0486,rolling pin,618866491-8,17,680,11560,8/9/2025,EMP-034,Closed,North,False,rolling pin,0.75
ORD-0750,keys,080446485-5,18,810,14580,2/3/2025,EMP-028,Closed,East,False,keys,1.0
ORD-0383,garlic press,900394976-X,8,870,6960,4/5/2025,EMP-030,Open,North,False,N,0.25
ORD-0841,tv remote,851653117-1,18,880,15840,3/4/2025,EMP-029,Cancelled,West,False,tv remote,0.68
ORD-0567,microwave,340193091-5,6,820,4920,8/9/2025,EMP-034,Closed,North,False,microwave,0.96
ORD-0881,notebook,248047095-4,14,930,13020,7/8/2025,EMP-033,Open,West,False,N,0.59
ORD-0188,scoop,241285508-0,16,530,8480,7/8/2025,EMP-033,Open,West,False,scoop,0.77
ORD-0790,organizer,914279681-4,7,700,4900,6/7/2025,EMP-032,Cancelled,East,False,organizer,0.82
ORD-0684,refrigerator,282374831-8,19,580,11020,8/9/2025,EMP-034,Closed,North,False,N,0.11
ORD-0960,whisk,980036639-3,5,760,3800,5/6/2025,EMP-031,Closed,South,False,whisk,0.97
ORD-0537,refrigerator,282374831-8,17,580,9860,5/6/2025,EMP-031,Closed,South,False,N,0.11
ORD-0673,tongs,734549797-6,2,690,1380,6/7/2025,EMP-032,Cancelled,East,False,tongs,0.99
ORD-0733,television,,3,100,300,3/4/2025,EMP-029,Cancelled,West,True,N,0.24
ORD-0401,pots,117314282-7,13,570,7410,4/24/2025,EMP-021,Open,West,False,pots,0.97
ORD-0313,magnets,122387572-5,6,990,5940,6/26/2025,EMP-023,Cancelled,South,False,magnets,0.99
ORD-0000,can opener,974835936-0,2,710,1420,8/19/2025,EMP-016,Closed,East,False,can opener,0.91
ORD-0428,keys,080446485-5,10,810,8100,4/5/2025,EMP-030,Open,North,False,keys,1.0
ORD-0048,rug,462338743-7,19,680,12920,2/3/2025,EMP-028,Closed,East,False,rug,1.0
ORD-0026,gloves,,12,930,11160,7/27/2025,EMP-024,Open,East,True,gloves,0.68
ORD-0354,luggage,031900911-4,17,520,8840,2/3/2025,EMP-028,Closed,East,False,N,0.36
ORD-0724,bed,924658502-X,6,530,3180,3/4/2025,EMP-029,Cancelled,West,False,bed,0.99
ORD-0434,mitts,404975558-0,16,810,12960,1/2/2025,EMP-027,Open,South,False,mitts,0.84
ORD-0986,peeler,178457739-1,8,790,6320,4/14/2025,EMP-039,Open,South,False,peeler,0.99
ORD-0109,vitamix e310 explorian blender,,3,990,2970,9/1/2025,EMP-026,Cancelled,North,True,blender,0.81
ORD-0036,paperweight,679193403-4,3,790,2370,8/28/2025,EMP-025,Closed,West,False,N,0.29
ORD-0068,whisk,980036639-3,8,760,6080,4/5/2025,EMP-030,Open,North,False,whisk,0.97
ORD-0169,soap holder,626212238-9,19,850,16150,6/7/2025,EMP-032,Cancelled,East,False,soap holder,0.82
ORD-0764,bathrobe,538526465-2,1,800,800,7/8/2025,EMP-033,Open,West,False,N,0.11
ORD-0437,paper,622062581-1,10,670,6700,4/5/2025,EMP-030,Open,North,False,paper,0.97
ORD-0741,paperweight,679193403-4,16,790,12640,2/3/2025,EMP-028,Closed,East,False,N,0.29
ORD-0076,chhir,,6,610,3660,3/4/2025,EMP-029,Cancelled,West,True,N,0.11
ORD-0457,smoke detector,559164151-2,15,790,11850,6/7/2025,EMP-032,Cancelled,East,False,smoke detector,0.94
ORD-0578,ketttel,,9,690,6210,1/11/2025,EMP-036,Open,East,True,N,0.11
ORD-0274,book,568190630-2,1,580,580,3/4/2025,EMP-029,Cancelled,West,False,N,0.21
ORD-0813,wall hooks,892341584-7,17,510,8670,2/3/2025,EMP-028,Closed,East,False,wall hooks,0.92
ORD-0407,bed,924658502-X,1,530,530,1/2/2025,EMP-027,Open,South,False,bed,0.99
ORD-0323,computer,916593960-3,19,1000,19000,7/27/2025,EMP-024,Open,East,False,computer,0.84
ORD-0194,chair,022690822-4,9,840,7560,4/5/2025,EMP-030,Open,North,False,chair,1.0
ORD-0671,printer,657655002-2,5,720,3600,4/5/2025,EMP-030,Open,North,False,printer,0.98
ORD-0476,shor,,15,820,12300,7/8/2025,EMP-033,Open,West,True,N,0.11
ORD-0670,ice tray,137224100-0,16,870,13920,3/4/2025,EMP-029,Cancelled,West,False,ice tray,0.81
ORD-0735,toothpaste,620816128-2,2,610,1220,5/6/2025,EMP-031,Closed,South,False,toothpaste,0.97
ORD-0079,garbage bags,808418777-5,19,630,11970,6/7/2025,EMP-032,Cancelled,East,False,garbage bags,0.98
ORD-0002,potato masher,248590984-9,14,930,13020,1/21/2025,EMP-018,Open,North,False,potato masher,0.86
ORD-0181,bed,924658502-X,20,530,10600,9/1/2025,EMP-026,Cancelled,North,False,bed,0.99
ORD-0946,dryer sheets,815821672-2,8,940,7520,9/10/2025,EMP-035,Cancelled,South,False,dryer sheets,0.72
ORD-0825,computer,916593960-3,11,1000,11000,5/6/2025,EMP-031,Closed,South,False,computer,0.84
ORD-0373,rolling pin,618866491-8,19,680,12920,3/4/2025,EMP-029,Cancelled,West,False,rolling pin,0.75
ORD-0053,garbage bags,808418777-5,7,630,4410,7/27/2025,EMP-024,Open,East,False,garbage bags,0.98
ORD-0062,pans,483919353-3,5,620,3100,7/27/2025,EMP-024,Open,East,False,pans,0.99
ORD-0913,cups,172931352-3,2,840,1680,3/4/2025,EMP-029,Cancelled,West,False,cups,0.97
ORD-0867,knife,642491412-9,12,940,11280,2/12/2025,EMP-037,Closed,West,False,knife,1.0
ORD-0718,plants,239296311-8,18,690,12420,6/7/2025,EMP-032,Cancelled,East,False,plants,0.9
ORD-0388,wipes,883506337-X,10,840,8400,9/10/2025,EMP-035,Cancelled,South,False,wipes,0.92
ORD-0101,grater,095046965-3,19,960,18240,1/21/2025,EMP-018,Open,North,False,grater,0.99
ORD-0879,doorbell,753298946-1,8,930,7440,5/15/2025,EMP-040,Closed,East,False,doorbell,0.79
ORD-0697,grater,095046965-3,17,960,16320,3/13/2025,EMP-038,Cancelled,North,False,grater,0.99
ORD-0863,luggage,031900911-4,7,520,3640,7/8/2025,EMP-033,Open,West,False,N,0.36
ORD-0824,toothbrush holder,187586370-2,10,970,9700,4/5/2025,EMP-030,Open,North,False,toothbrush holder,0.81
ORD-0586,mirror,595523540-X,5,530,2650,9/10/2025,EMP-035,Cancelled,South,False,mirror,0.96
ORD-0951,organizer,914279681-4,6,700,4200,5/6/2025,EMP-031,Closed,South,False,organizer,0.82
ORD-0842,calendar,165706419-0,14,940,13160,4/5/2025,EMP-030,Open,North,False,N,0.4
ORD-0876,dustpan,643930835-1,12,640,7680,2/12/2025,EMP-037,Closed,West,False,N,0.11
ORD-0253,mop and bucket,376004237-6,2,970,1940,9/1/2025,EMP-026,Cancelled,North,False,mop and bucket,0.97
ORD-0302,printer,657655002-2,16,720,11520,4/24/2025,EMP-021,Open,West,False,printer,0.98
ORD-0175,wi-fi router,993525470-4,13,850,11050,3/4/2025,EMP-029,Cancelled,West,False,wi-fi router,1.0
ORD-0313,shampoo and conditioner,064144339-0,15,840,12600,6/26/2025,EMP-023,Cancelled,South,False,shampoo and conditioner,0.64
ORD-0865,fire extinguisher,532330577-0,19,990,18810,9/10/2025,EMP-035,Cancelled,South,False,fire extinguisher,0.87
ORD-0361,salt & pepper shakers,609097674-1,1,770,770,9/1/2025,EMP-026,Cancelled,North,False,salt & pepper shakers,0.9
ORD-0354,egg seprator,,16,840,13440,2/3/2025,EMP-028,Closed,East,True,N,0.39
ORD-0148,cleaner,725090208-3,2,900,1800,3/4/2025,EMP-029,Cancelled,West,False,cleaner,0.93
ORD-0331,lampd,,7,700,4900,6/26/2025,EMP-023,Cancelled,South,True,N,0.11
ORD-0814,hard drive,305257897-9,4,960,3840,3/4/2025,EMP-029,Cancelled,West,False,hard drive,0.99
ORD-0303,extension cord,213627902-5,19,840,15960,5/25/2025,EMP-022,Closed,North,False,extension cord,0.73
ORD-0341,cutting board,288099785-2,7,990,6930,7/27/2025,EMP-024,Open,East,False,cutting board,0.98
ORD-0597,fire extinguisher,532330577-0,5,990,4950,2/12/2025,EMP-037,Closed,West,False,fire extinguisher,0.87
ORD-0513,bed,924658502-X,10,530,5300,8/28/2025,EMP-025,Closed,West,False,bed,0.99
ORD-0584,rug,462338743-7,20,680,13600,7/8/2025,EMP-033,Open,West,False,rug,1.0
ORD-0017,dresser,389067558-1,20,870,17400,7/27/2025,EMP-024,Open,East,False,N,0.28
ORD-0363,wi-fi router,,7,400,2800,2/3/2025,EMP-028,Closed,East,True,wi-fi router,1.0
ORD-0078,fabric softener,591246349-4,20,940,18800,5/6/2025,EMP-031,Closed,South,False,fabric softener,0.67
ORD-0732,paperweight,679193403-4,4,790,3160,2/3/2025,EMP-028,Closed,East,False,N,0.29
ORD-0080,ice tray,137224100-0,2,870,1740,7/27/2025,EMP-024,Open,East,False,ice tray,0.81
ORD-0838,egg separator,651863187-2,8,900,7200,9/10/2025,EMP-035,Cancelled,South,False,egg separator,0.81
ORD-0094,garbage bags,808418777-5,19,630,11970,3/4/2025,EMP-029,Cancelled,West,False,garbage bags,0.98
ORD-0906,fire extinguisher,532330577-0,1,990,990,5/6/2025,EMP-031,Closed,South,False,fire extinguisher,0.87
ORD-0121,ice tray,137224100-0,9,870,7830,3/23/2025,EMP-020,Cancelled,East,False,ice tray,0.81
ORD-0207,mirror,595523540-X,3,530,1590,8/28/2025,EMP-025,Closed,West,False,mirror,0.96
ORD-0577,rakc,,19,710,13490,9/10/2025,EMP-035,Cancelled,South,True,N,0.11
ORD-0277,chair,022690822-4,8,840,6720,6/7/2025,EMP-032,Cancelled,East,False,chair,1.0
ORD-0000,computer,916593960-3,4,1000,4000,8/19/2025,EMP-016,Closed,East,False,computer,0.84
ORD-0392,rack,454818773-1,16,720,11520,4/5/2025,EMP-030,Open,North,False,rack,0.94
ORD-0278,cleaner,725090208-3,8,900,7200,7/8/2025,EMP-033,Open,West,False,cleaner,0.93
ORD-0506,basket,626934340-2,8,580,4640,1/2/2025,EMP-027,Open,South,False,basket,0.81
ORD-0562,peeler,178457739-1,1,790,790,3/4/2025,EMP-029,Cancelled,West,False,peeler,0.99
ORD-0380,grater,095046965-3,7,960,6720,1/2/2025,EMP-027,Open,South,False,grater,0.99
ORD-0988,egg separator,651863187-2,3,900,2700,6/16/2025,EMP-041,Cancelled,West,False,egg separator,0.81
ORD-0579,slippers,389703846-3,3,620,1860,2/12/2025,EMP-037,Closed,West,False,slippers,0.99
ORD-0369,notebook,248047095-4,13,930,12090,8/9/2025,EMP-034,Closed,North,False,N,0.59
ORD-0144,post-it notes,999861710-3,20,890,17800,8/28/2025,EMP-025,Closed,West,False,post-it notes,0.97
ORD-0673,thermostat,708686037-9,6,580,3480,6/7/2025,EMP-032,Cancelled,East,False,thermostat,0.88
ORD-0778,mirror,595523540-X,3,530,1590,3/13/2025,EMP-038,Cancelled,North,False,mirror,0.96
ORD-0952,iron,220340584-8,17,570,9690,6/7/2025,EMP-032,Cancelled,East,False,iron,0.98
ORD-0148,closet,594390988-5,14,940,13160,3/4/2025,EMP-029,Cancelled,West,False,N,0.23
ORD-0443,toilet,054326310-X,6,920,5520,1/2/2025,EMP-027,Open,South,False,toilet,0.78
ORD-0939,rug,462338743-7,6,680,4080,2/12/2025,EMP-037,Closed,West,False,rug,1.0
ORD-0757,doorbell,753298946-1,3,930,2790,9/10/2025,EMP-035,Cancelled,South,False,doorbell,0.79
ORD-0411,pillows,234111883-6,9,700,6300,5/25/2025,EMP-022,Closed,North,False,pillows,1.0
ORD-0419,dish soap dispenser,184484650-4,20,880,17600,4/5/2025,EMP-030,Open,North,False,soap holder,0.72
ORD-0012,shower,225448060-X,4,520,2080,2/22/2025,EMP-019,Closed,South,False,shower,0.86
ORD-0348,iron,220340584-8,20,570,11400,5/6/2025,EMP-031,Closed,South,False,iron,0.98
ORD-0562,paperweight,679193403-4,9,790,7110,3/4/2025,EMP-029,Cancelled,West,False,N,0.29
ORD-0172,cleaner,725090208-3,10,900,9000,9/1/2025,EMP-026,Cancelled,North,False,cleaner,0.93
ORD-0457,sponges,510683927-0,1,530,530,6/7/2025,EMP-032,Cancelled,East,False,N,0.11
ORD-0873,bowls,657559368-2,20,880,17600,8/9/2025,EMP-034,Closed,North,False,bowls,1.0
ORD-0706,rug,462338743-7,16,680,10880,3/4/2025,EMP-029,Cancelled,West,False,rug,1.0
ORD-0128,kettle,709740462-0,9,820,7380,1/2/2025,EMP-027,Open,South,False,kettle,0.97
ORD-0315,vacuum cleaner,099608866-0,17,660,11220,8/28/2025,EMP-025,Closed,West,False,cleaner,0.64
ORD-0255,blender,579986412-3,2,750,1500,2/3/2025,EMP-028,Closed,East,False,blender,0.81
ORD-0011,wi-fi router,993525470-4,13,850,11050,1/21/2025,EMP-018,Open,North,False,wi-fi router,1.0
ORD-0429,desk,873005134-7,19,910,17290,5/6/2025,EMP-031,Closed,South,False,desk,0.77
ORD-0303,rug,462338743-7,12,680,8160,5/25/2025,EMP-022,Closed,North,False,rug,1.0
ORD-0201,rug,462338743-7,12,680,8160,2/22/2025,EMP-019,Closed,South,False,rug,1.0
ORD-0938,smoke detector,559164151-2,1,790,790,1/11/2025,EMP-036,Open,East,False,smoke detector,0.94
ORD-0828,meat tenderizer,854302527-3,6,560,3360,8/9/2025,EMP-034,Closed,North,False,meat tenderizer,0.74
ORD-0853,egg separator,651863187-2,10,900,9000,6/7/2025,EMP-032,Cancelled,East,False,egg separator,0.81
ORD-0192,vaes,,3,820,2460,2/3/2025,EMP-028,Closed,East,True,N,0.11
